batch_idx,source_id,frame_num,buf_pts_ns,ntp_ns
0,0,0,64041999,1783482197860581000
1,0,1,96063000,1783482197862632000
2,0,2,128083999,1783482197864934000
2,3,0,567200000,1783482198222243000
3,0,3,160104999,1783482197867165000
3,3,1,599242666,1783482198254270000
4,0,4,192126000,1783482197869383000
4,3,2,631285332,1783482198286306000
5,0,5,224146999,1783482197879129000
5,1,0,1134800000,1783482198789797000
5,3,3,663328000,1783482198318325000
6,0,6,256167999,1783482198060801000
6,1,1,1166832999,1783482198821754000
6,3,4,695370666,1783482198350382000
7,0,7,288189000,1783482198262886000
7,1,2,1198865999,1783482198853849000
7,3,5,727413332,1783482198382382000
8,0,8,320209999,1783482198471323000
8,1,3,1230899000,1783482198885865000
8,2,0,1702100000,1783482199357088000
8,3,6,759456000,1783482198471323000
9,0,9,352230999,1783482198679860000
9,1,4,1262931999,1783482198917894000
9,2,1,1734128999,1783482199389130000
9,3,7,791498666,1783482198679860000
10,0,10,416272999,1783482198886067000
10,1,5,1294964999,1783482198949940000
10,2,2,1766157999,1783482199421149000
10,3,8,823541332,1783482198885985000
11,0,11,608398999,1783482199094535000
11,1,6,1326998000,1783482199094545000
11,2,3,1798187000,1783482199453159000
11,3,9,855584000,1783482199094632000
12,0,12,832545999,1783482199303078000
12,1,7,1359030999,1783482199303078000
12,2,4,1830215999,1783482199485176000
12,3,10,887626666,1783482199303076000
13,0,13,1056693000,1783482199511653000
13,1,8,1391063999,1783482199511560000
13,2,5,1862244999,1783482199517216000
13,3,11,1047840000,1783482199511552000
14,0,14,1248819000,1783482199720106000
14,1,9,1423097000,1783482199720197000
14,2,6,1894274000,1783482199720107000
14,3,12,1240096000,1783482199720109000
15,0,15,1472965999,1783482199720215000
15,1,10,1455129999,1783482199720302000
15,2,7,1926302999,1783482199720202000
15,3,13,1464394666,1783482199720232000
16,0,16,1665091999,1783482199720469000
16,1,11,1679360999,1783482199721046000
16,2,8,1958331999,1783482199720309000
16,3,14,1656650666,1783482199720401000
17,0,17,1857217999,1783482199720475000
17,1,12,1871558999,1783482199721072000
17,2,9,1990361000,1783482199720694000
17,3,15,1880949332,1783482199720898000
18,0,18,2081364999,1783482199736325000
18,1,13,2095790000,1783482199750752000
18,2,10,2086448000,1783482199741435000
18,3,16,2073205332,1783482199728159000
19,0,19,2113386000,1783482199768351000
19,1,14,2127822999,1783482199782779000
19,2,11,2118476999,1783482199773445000
19,3,17,2105248000,1783482199760212000
